,Time,data,label
11,[01:16.97,Feeling the rapture grow,Sad
12,[01:23.48,Like a flame burning brightly,Sad
13,[01:29.24,But when she left,Sad
14,[01:31.96,Gone was the glow of blue velvet,Sad
15,[01:41.16,But in my heart there'll always be,Sad
16,[01:47.01,"Precious and warm, a memory",Sad
17,[01:51.46,Through the years,Sad
18,[01:56.36,And I still can see blue velvet,Sad
19,[02:02.40,Through my tears,Sad
20,[02:06.24,,Sad
0,[00:24.10,Feet don't fail me now,Sad
1,[00:29.74,Take me to the finish line,Sad
2,[00:33.69,"All my heart, it breaks every step that I take",Sad
3,[00:38.90,"But I'm hoping that the gates,",Sad
4,[00:41.62,They'll tell me that you're mine,Sad
5,[00:46.49,Walking through the city streets,Sad
6,[00:52.01,Is it by mistake or design?,Sad
7,[00:55.69,I feel so alone on a Friday night,Sad
8,[01:01.11,"Can you make it feel like home, if I tell you you're mine",Sad
9,[01:06.88,It's like I told you honey,Sad
10,[01:09.46,,Sad
11,[01:09.72,"Don't make me sad, don't make me cry",Sad
12,[01:14.96,Sometimes love is not enough and the road gets tough,Sad
13,[01:19.51,I don't know why,Sad
14,[01:20.68,"Keep making me laugh,",Sad
15,[01:23.16,Let's go get high,Sad
16,[01:25.79,"The road is long, we carry on",Sad
17,[01:28.73,Try to have fun in the meantime,Sad
18,[01:32.01,,Sad
19,[01:32.26,Come and take a walk on the wild side,Sad
20,[01:34.54,Let me kiss you hard in the pouring rain,Sad
21,[01:38.21,You like your girls insane,Sad
22,[01:43.09,Choose your last words,Sad
23,[01:45.83,This is the last time,Sad
24,[01:49.73,"Cause you and I, we were born to die",Sad
25,[01:55.29,,Sad
26,[01:56.91,Lost but now I am found,Sad
27,[02:01.71,I can see but once I was blind,Sad
28,[02:06.01,I was so confused as a little child,Sad
29,[02:10.57,Tried to take what I could get,Sad
30,[02:13.51,Scared that I couldn't find,Sad
31,[02:16.60,"All the answers, honey",Sad
32,[02:18.98,,Sad
33,[02:19.23,"Don't make me sad, don't make me cry",Sad
34,[02:24.39,Sometimes love is not enough and the road gets tough,Sad
35,[02:28.04,I don't know why,Sad
36,[02:30.11,"Keep making me laugh,",Sad
37,[02:32.59,Let's go get high,Sad
38,[02:35.68,,Sad
39,[02:35.88,"The road is long, we carry on",Sad
40,[02:38.56,Try to have fun in the meantime,Sad
41,[02:41.65,,Sad
42,[02:42.00,Come and take a walk on the wild side,Sad
43,[02:44.31,Let me kiss you hard in the pouring rain,Sad
44,[02:47.97,You like your girls insane,Sad
45,[02:52.82,"Choose your last words,",Sad
46,[02:55.87,This is the last time,Sad
47,[02:59.56,Cause you and I,Sad
48,[03:01.02,We were born to die,Sad
49,[03:07.86,We were born to die,Sad
50,[03:13.43,We were born to die,Sad
51,[03:17.21,,Sad
52,[03:18.22,Come and take a walk on the wild side,Sad
53,[03:20.35,Let me kiss you hard in the pouring rain,Sad
54,[03:23.78,You like your girls insane,Sad
55,[03:26.63,,Sad
56,[03:29.00,"Don't make me sad, don't make me cry",Sad
57,[03:34.17,Sometimes love is not enough and the road gets tough,Sad
58,[03:39.00,I don't know why,Sad
59,[03:40.26,"Keep making me laugh,",Sad
60,[03:42.74,Let's go get high,Sad
61,[03:45.52,"The road is long, we carry on",Sad
62,[03:48.41,Try to have fun in the meantime,Sad
63,[03:51.50,,Sad
64,[03:51.75,Come and take a walk on the wild side,Sad
65,[03:53.98,Let me kiss you hard in the pouring rain,Sad
66,[03:57.73,You like your girls insane,Sad
67,[04:02.69,Choose your last words,Sad
68,[04:05.32,This is the last time,Sad
69,[04:09.37,Cause You and I,Sad
70,[04:12.06,We were born to die,Sad
71,[04:13.98,,Sad
0,[00:14.68,"It's been a while, I'm not who I was before",Sad
1,[00:21.24,"You look surprised, your words don't burn me anymore",Sad
2,[00:27.57,"Been meaning to tell you, but I guess it's clear to see",Sad
3,[00:32.76,"Don't be mad, it's just the brand new kind of me",Sad
4,[00:39.20,"Can't be bad, I found a brand new kind of free",Sad
5,[00:44.50,,Sad
6,[00:47.41,"Careful with your ego, he's the one that we should blame",Sad
7,[00:53.93,Had to grab my heart back,Sad
8,[00:56.05,God know something had to change,Sad
9,[01:00.56,I thought that you'd be happy,Sad
10,[01:02.62,"I found the one thing I need, why you mad",Sad
11,[01:07.33,It's just the brand new kind of me,Sad
12,[01:10.43,,Sad
13,[01:12.20,It took a long long time to get here,Sad
14,[01:18.99,"It took a brave, brave girl to try",Sad
15,[01:25.46,"It took one too many excuses, one too many lies",Sad
16,[01:31.77,"Don't be surprised, don't be surprised",Sad
17,[01:37.62,,Sad
18,[01:38.95,If I talk a little louder,Sad
19,[01:41.97,If I speak up when you're wrong,Sad
20,[01:46.05,If I walk a little taller,Sad
21,[01:48.52,I'd be known to you too long,Sad
22,[01:52.70,If you noticed that I'm different,Sad
23,[01:55.08,Don't take it personally,Sad
24,[01:58.18,"Don't be mad, it's just the brand new kind of me",Sad
25,[02:04.78,"And it ain't bad, I found a brand new kind of free",Sad
26,[02:09.69,,Sad
27,[02:10.88,"Oh, it took a long long road to get here",Sad
28,[02:18.02,It took a brave brave girl to try,Sad
29,[02:24.60,"I've taken one too many excuses, one too many lies",Sad
30,[02:30.94,"Don't be surprised, oh see you look surprised",Sad
31,[02:37.55,"Hey, if you were a friend, you want to get know me again",Sad
32,[02:45.55,If you were worth a while,Sad
33,[02:47.27,You'd be happy to see me smile,Sad
34,[02:52.22,I'm not expecting sorry,Sad
35,[02:53.88,I'm too busy finding myself,Sad
36,[02:57.60,I got this,Sad
37,[02:59.25,"I found me, I found me, yeah",Sad
38,[03:05.44,I don't need your opinion,Sad
39,[03:07.42,I'm not waiting for your ok,Sad
40,[03:11.99,"I'll never be perfect, but at least now i'm brave",Sad
41,[03:18.28,"Now, my heart is open",Sad
42,[03:20.71,And I can finally breathe,Sad
43,[03:23.77,"Don't be mad, it's just the brand new kind of free",Sad
44,[03:30.40,"That ain't bad, I found a brand new kind of me",Sad
45,[03:36.38,"Don't be mad, it's a brand new time for me, yeah",Sad
46,[03:45.61,,Sad
0,[00:21.43,"Car is parked, bags are packed, but what kind of heart doesn't look back",Sad
1,[00:32.56,"At the comfortable glow from the porch, the one I will still call yours?",Sad
2,[00:43.85,All those words came undone and now I'm not the only one,Sad
3,[00:55.25,Facing the ghosts that decide if the fire inside still burns,Sad
4,[01:04.06,,Sad
5,[01:06.56,"All I have, all I need, he's the air I would kill to breathe",Sad
6,[01:17.61,"Holds my love in his hands, still I'm searching for something",Sad
7,[01:28.95,"Out of breath, I am left hoping someday I'll breathe again",Sad
8,[01:40.13,I'll breathe again,Sad
9,[01:42.25,,Sad
10,[01:57.53,Open up next to you and my secrets become your truth,Sad
11,[02:08.47,And the distance between that was sheltering me comes in full view,Sad
12,[02:19.85,"Hang my head, break my heart built from all I have torn apart",Sad
13,[02:31.35,And my burden to bear is a love I can't carry anymore,Sad
14,[02:40.39,,Sad
15,[02:42.40,"All I have, all I need, he's the air I would kill to breathe",Sad
16,[02:53.76,"Holds my love in his hands, still I'm searching for something",Sad
17,[03:05.10,"Out of breath, I am left hoping someday I'll breathe again",Sad
18,[03:12.33,,Sad
19,[03:15.08,It hurts to be here,Sad
20,[03:19.98,I only wanted love from you,Sad
21,[03:25.35,It hurts to be here,Sad
22,[03:28.77,What am I gonna do?,Sad
23,[03:33.11,,Sad
24,[03:34.03,"All I have, all I need, he's the air I would kill to breathe",Sad
25,[03:44.63,"Holds my love in his hands, still I'm searching",Sad
26,[03:56.10,"All I have, all I need, he's the air I would kill to breathe",Sad
27,[04:07.25,"Holds my love in his hands, still I'm searching for something",Sad
28,[04:18.33,"Out of breath, I am left hoping someday I'll breathe again",Sad
29,[04:29.48,I'll breathe again,Sad
30,[04:44.90,,Sad
0,[00:20.00,"6am, day after Christmas",Sad
1,[00:25.00,I throw some clothes on in the dark,Sad
2,[00:30.00,The smell of cold,Sad
3,[00:34.00,Car seat is freezing,Sad
4,[00:36.00,The world is sleeping,Sad
5,[00:38.00,I am numb,Sad
6,[00:50.00,Up the stairs to her apartment,Sad
7,[00:57.00,She is balled up on the couch,Sad
8,[01:01.00,Her mom and dad went down to Charlotte,Sad
9,[01:06.00,Theyre not home to find us out,Sad
10,[01:11.00,And we drive,Sad
11,[01:15.00,Now that I have found someone,Sad
12,[01:20.00,Im feeling more alone,Sad
13,[01:24.00,Than I ever have before,Sad
14,[01:29.00,Shes a brick and Im drowning slowly,Sad
15,[01:35.00,Off the coast and Im headed nowhere,Sad
16,[01:40.00,Shes a brick and Im drowning slowly,Sad
17,[02:00.00,They call her name at 7:30,Sad
18,[02:04.00,I pace around the parking lot,Sad
19,[02:10.00,Then I walk down to buy her flowers,Sad
20,[02:15.00,And sell some gifts that I got,Sad
21,[02:19.00,Cant you see,Sad
22,[02:25.00,Its not me youre dying for,Sad
23,[02:30.00,Now shes feeling more alone,Sad
24,[02:34.00,Then she ever has before,Sad
25,[02:41.00,Shes a brick and Im drowning slowly,Sad
26,[02:45.00,Off the coast and Im headed nowhere,Sad
27,[02:50.00,Shes a brick and Im drowning slowly,Sad
28,[03:08.00,As weeks went by,Sad
29,[03:10.00,It showed that she was not fine,Sad
30,[03:15.00,"They told me ""Son its time",Sad
31,[03:19.00,"To tell the truth""",Sad
32,[03:23.00,She broke down,Sad
33,[03:25.00,And I broke down,Sad
34,[03:28.00,Cause I was tired of lying,Sad
35,[03:47.00,Driving home to her apartment,Sad
36,[03:50.00,For the moment were alone,Sad
37,[03:56.00,Shes alone,Sad
38,[03:58.00,Im alone,Sad
39,[04:01.00,Now I know it ...,Sad
40,[04:06.00,Shes a brick and Im drowning slowly,Sad
41,[04:11.00,Off the coast and Im headed nowhere,Sad
42,[04:15.00,,Sad
0,[00:17.09,I wait here for you 'fore I'm broken down,Sad
1,[00:36.54,I'm coming down,Sad
2,[00:40.24,This time,Sad
3,[00:44.08,'fore my heart bleeds,Sad
4,[00:49.02,"Far and away, where they took you down",Sad
5,[00:53.14,I lead them over to your house,Sad
6,[00:57.51,,Sad
7,[01:00.38,Where I'm broken,Sad
8,[01:04.02,,Sad
9,[01:05.34,Down by the people if they let you breath,Sad
10,[01:09.10,"Don't give a damn if you still can't see,",Sad
11,[01:14.06,,Sad
12,[01:16.12,Still my heart beats for you.,Sad
13,[01:22.30,,Sad
14,[01:24.48,Have become,Sad
15,[01:28.35,All I love and all I hoped for.,Sad
16,[01:35.79,,Sad
17,[01:37.04,But I must carry on,Sad
18,[01:44.36,Always one,Sad
19,[01:48.18,Never broken.,Sad
20,[01:53.50,Run to the lobby where I saw you try,Sad
21,[01:57.24,Don't give a damn for your reasons why,Sad
22,[02:04.54,"Down in the valley where the church bells cry,",Sad
23,[02:13.22,I'll lead them over to your eyes,Sad
24,[02:18.10,Whoa,Sad
25,[02:20.92,,Sad
26,[02:22.86,I am one,Sad
27,[02:25.43,,Sad
28,[02:26.57,I am one,Sad
29,[02:32.44,,Sad
30,[02:44.81,Break story of,Sad
31,[02:51.67,peace and love,Sad
32,[02:55.60,In a future,Sad
33,[03:00.44,"Pride, sacrifice",Sad
34,[03:07.38,Came around,Sad
35,[03:11.69,Never broken,Sad
36,[03:16.62,"Down by the people if they let you breath,",Sad
37,[03:20.24,Don't give a damn if you still cant see.,Sad
38,[03:24.29,Traveling down a street that I did not go,Sad
39,[03:28.29,"Down in the valley where the church bells cry,",Sad
40,[03:35.70,I'll lead them over to your eyes!,Sad
41,[03:39.70,,Sad
42,[03:40.83,Whoa,Sad
43,[03:41.70,,Sad
44,[03:45.70,I am one.,Sad
45,[03:47.57,,Sad
46,[03:48.63,Whoa,Sad
47,[03:49.63,,Sad
48,[03:53.31,I am one,Sad
49,[03:55.18,,Sad
50,[03:57.24,I am one.,Sad
0,[00:01.00,All the leaves are brown,Sad
1,[00:04.90,And the sky is grey,Sad
2,[00:09.74,I've been for a walk,Sad
3,[00:13.48,On a winter's day,Sad
4,[00:18.35,I'd be safe and warm,Sad
5,[00:22.27,If I was in L.A.,Sad
6,[00:26.98,California dreaming,Sad
7,[00:31.12,On such a winter's day,Sad
8,[00:35.28,,Sad
9,[00:37.69,Stopped into a church,Sad
10,[00:41.52,I passed along the way,Sad
11,[00:45.84,"Well, I got down on my knees",Sad
12,[00:50.30,And I pretend to pray,Sad
13,[00:54.42,You know the preacher likes the cold,Sad
14,[00:56.95,Preacher likes the cold,Sad
15,[00:59.01,He knows I'm gonna stay,Sad
16,[01:01.43,Knows I'm gonna stay,Sad
17,[01:03.97,California dreaming,Sad
18,[01:05.70,California dreaming,Sad
19,[01:08.07,On such a winter's day,Sad
20,[01:13.51,,Sad
21,[01:47.33,All the leaves are brown,Sad
22,[01:49.34,All the leaves are brown,Sad
23,[01:51.14,And the sky is grey,Sad
24,[01:53.41,And the sky is grey,Sad
25,[01:55.78,I've been for a walk,Sad
26,[01:57.75,I've been for a walk,Sad
27,[02:00.01,On a winter's day,Sad
28,[02:01.78,On a winter's day,Sad
29,[02:04.70,If I didn't tell her,Sad
30,[02:08.48,I could leave today,Sad
31,[02:10.56,I could leave today,Sad
32,[02:13.16,California dreaming,Sad
33,[02:17.20,On such a winter's day,Sad
34,[02:21.50,On such a winter's day,Sad
35,[02:25.85,On such a winter's day,Sad
36,[02:31.54,,Sad
0,[00:17.24,If you could get me a drink of water,Sad
1,[00:21.83,Cause my lips are chapped and faded,Sad
2,[00:25.02,Call my Aunt Marie,Sad
3,[00:29.91,Help her gather all my things,Sad
4,[00:33.54,And bury me in all my favorite colors,Sad
5,[00:38.36,My sisters and my brothers still,Sad
6,[00:42.79,I will not kiss you,Sad
7,[00:50.67,Cause the hardest part of this,Sad
8,[00:55.72,is leaving you,Sad
9,[01:04.24,Now turn away,Sad
10,[01:08.24,Cause I'm awful just to see,Sad
11,[01:11.87,Cause all my hairs abandoned all my body,Sad
12,[01:16.32,Oh my agony,Sad
13,[01:21.06,Know that I will never marry,Sad
14,[01:24.43,Baby' I'm just soggy from the chemo,Sad
15,[01:29.51,But counting down the days to go,Sad
16,[01:34.02,It just ain't living,Sad
17,[01:37.61,And I just hope you know,Sad
18,[01:42.43,That if you say goodbye today,Sad
19,[01:48.73,I'd ask you to be true,Sad
20,[01:54.86,Cause the hardest part of this,Sad
21,[01:59.73,is leaving you,Sad
22,[02:07.59,Cause the hardest part of this,Sad
23,[02:12.62,is leaving you,Sad
0,[00:14.32,have you ever been swindled,Sad
1,[00:15.70,by a swindler who lies,Sad
2,[00:17.44,"'cause he wants to see you smile,",Sad
3,[00:18.94,"have a good time, be inspired",Sad
4,[00:20.83,and he doesn't want for you to cry,Sad
5,[00:22.70,or know he cries inside,Sad
6,[00:24.14,so he hides behind his great triumphant rock,Sad
7,[00:26.76,and roll disguise,Sad
8,[00:27.64,we want things to be real,Sad
9,[00:29.19,but you really can't deny,Sad
10,[00:30.88,we feel excited and on fire,Sad
11,[00:32.44,is it wrong to lie and say he's fine,Sad
12,[00:34.63,when the reason he's not fine is the,Sad
13,[00:36.44,pressure of the power changing lives,Sad
14,[00:38.26,and just for an hour all these people,Sad
15,[00:40.63,will be better people,Sad
16,[00:41.94,,Sad
17,[01:09.01,"take this job and shove it,",Sad
18,[01:10.38,adios I'm a ghost,Sad
19,[01:11.44,I am leaving for the coast and,Sad
20,[01:13.57,I'll never work for anyone again,Sad
21,[01:15.82,I am not your savior or your heavenly host,Sad
22,[01:18.25,I'm just a piece of zwieback toast,Sad
23,[01:20.08,getting soggy in a baby's achin' mouth,Sad
24,[01:22.58,I'm going south like the geese,Sad
25,[01:24.27,I just goosed you and,Sad
26,[01:25.58,so maybe I seem loose to you,Sad
27,[01:27.21,but I don't even want to screw,Sad
28,[01:28.83,and I did once,Sad
29,[01:30.21,but I don't now,Sad
30,[01:31.21,now that I see how you do things,Sad
31,[01:33.90,the way you play and sing's amazing,Sad
32,[01:35.58,but the way you play the game is crazy,Sad
33,[01:37.90,you don't have to say you're sorry,Sad
34,[01:39.54,you don't owe me anything,Sad
35,[01:40.72,don't owe me anything,Sad
36,[01:42.66,,Sad
37,[02:09.16,sometimes it seems like,Sad
38,[02:10.54,I've got all the answers,Sad
39,[02:12.10,but the answers aren't the same,Sad
40,[02:13.66,when the questions keep on changing,Sad
41,[02:15.41,like how will I react,Sad
42,[02:17.22,when I see my mother crying,Sad
43,[02:18.73,every single day 'cause she is afraid of dying?,Sad
44,[02:22.47,and how will I contain my anger,Sad
45,[02:24.41,when Delila plays Unchained,Sad
46,[02:26.10,Melody instead of Lost In Your Eyes?,Sad
47,[02:28.66,and where will I go,Sad
48,[02:30.16,where I can feel safe,Sad
49,[02:31.91,when my family sells its place,Sad
50,[02:33.72,and we all split up and move away?,Sad
51,[02:35.60,I'm trying to be brave 'cause,Sad
52,[02:37.23,when I'm brave other people feel brave,Sad
53,[02:39.22,but I feel like my heart is caving in,Sad
54,[02:42.10,I'm trying to be brave 'cause,Sad
55,[02:44.04,when I'm braveother people feel brave,Sad
56,[02:46.04,but I feel like my heart is caving in,Sad
57,[02:49.10,I'm trying to be brave 'cause,Sad
58,[02:50.79,when I'm braveother people feel brave,Sad
59,[02:52.72,but I feel like my heart is caving in,Sad
0,[00:19.01,Every time we say goodbye,Sad
